EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E006517,Bà Lan Bùi,1984-08-02,Nam,16106898,2002-07-29,2015-05-04,D001
E006518,Hoàng Hoàng Mai,1985-07-30,Nữ,16106898,2003-07-26,,D001
E006519,Quý cô Phương Mai,1989-04-09,Nam,16106898,2007-04-05,,D001
E006520,Thành Đặng,2005-01-22,Nữ,16106898,2023-01-18,,D001
E006521,Tùng Thị Trần,1990-07-02,Nữ,16106898,2008-06-27,2016-02-13,D001
E006522,Thành Phạm,1998-12-06,Nam,16106898,2016-12-01,,D001
E006523,An Hữu Lê,1996-05-06,Nữ,16106898,2014-05-02,,D001
E006524,Phương Trần,1989-01-19,Nữ,16106898,2007-01-15,,D001
E006525,Hạnh Trần,1988-11-16,Nam,16106898,2006-11-12,,D001
E006526,Bảo Phạm,1988-01-16,Nữ,16106898,2006-01-11,,D001
E006527,Quý ông Bảo Phạm,1994-06-22,Nữ,16106898,2012-06-17,,D001
E006528,Bảo Hữu Mai,2005-09-22,Nam,16106898,2023-09-18,,D001
E006529,Bà Vân Đặng,1982-06-21,Nam,16106898,2000-06-16,,D001
E006530,Quý cô Nhật Lê,2005-08-11,Nam,16106898,2023-08-07,,D001
E006531,Lan Phạm,1984-02-06,Nữ,16106898,2002-02-01,2012-06-23,D001
E006532,Ông Khoa Nguyễn,2003-10-07,Nam,16106898,2021-10-02,,D001
E006533,Bà Vi Nguyễn,1987-11-02,Nữ,16106898,2005-10-28,,D001
E006534,Lâm Đặng,2004-07-12,Nam,16106898,2022-07-08,,D001
E006535,Nhật Hoàng Bùi,2000-05-16,Nữ,16106898,2018-05-12,,D001
E006536,Quý cô Hồng Phạm,1985-09-03,Nữ,16106898,2003-08-30,,D001
E006537,Quý cô Khoa Phạm,1981-10-26,Nữ,16106898,1999-10-22,,D001
E006538,Lâm Mai,1979-01-06,Nam,16106898,1997-10-10,,D001
E006539,Chị Phương Vũ,1996-03-29,Nam,16106898,2014-03-25,,D001
E006540,Trọng Nguyễn,1989-09-03,Nam,16106898,2007-08-30,,D001
E006541,Bảo Đặng,1997-06-12,Nữ,16106898,2015-06-08,,D001
E006542,Nhật Trần,1987-04-09,Nam,16106898,2005-04-04,,D001
E006543,Chị Lâm Mai,2002-12-16,Nam,16106898,2020-12-11,,D001
E006544,Thành Xuân Hoàng,2004-01-07,Nam,16106898,2022-01-02,,D001
E006545,Quý cô Chi Nguyễn,1985-06-03,Nữ,16106898,2003-05-30,,D001
E006546,Vi Mai,1993-12-21,Nam,16106898,2011-12-17,,D001
E006547,Chi Trần,1980-06-17,Nữ,16106898,1998-06-13,2017-11-12,D001
E006548,Anh Nam Lê,1982-02-03,Nam,16106898,2000-01-30,,D001
E006549,Chị Nhật Bùi,1994-05-21,Nữ,16106898,2012-05-16,,D001
E006550,Phương Đức Nguyễn,1986-04-12,Nam,16106898,2004-04-07,,D001
E006551,An Mai,2003-09-15,Nữ,16106898,2021-09-10,,D001
E006552,Cô Lâm Mai,1999-11-03,Nam,16106898,2017-10-29,,D001
E006553,Huy Mai Bảo Mai,1987-06-26,Nam,16106898,2005-06-21,,D001
E006554,Khoa Vũ,2005-08-17,Nữ,16106898,2023-08-13,,D001
E006555,Cô Chi Bùi,2005-04-09,Nam,16106898,2023-04-05,,D001
E006556,Chị Dương Trần,1998-03-07,Nam,16106898,2016-03-02,2024-11-15,D001
E006557,Bác Thành Vũ,1998-11-03,Nữ,16106898,2016-10-29,,D001
E006558,Chị Thành Trần,1989-07-26,Nam,16106898,2007-07-22,,D001
E006559,Ngọc Mai,1979-08-03,Nữ,16106898,1997-07-29,,D001
E006560,Lâm Xuân Dương,1982-12-03,Nữ,16106898,2000-11-28,,D001
E006561,Nhật Mai,1979-10-04,Nam,16106898,1997-09-29,,D001
E006562,Nam Tấn Trần,1989-01-22,Nam,16106898,2007-01-18,,D001
E006563,Vân Phạm,1994-04-08,Nữ,16106898,2012-04-03,,D001
E006564,Trung Hữu Phạm,1991-12-19,Nữ,16106898,2009-12-14,,D001
E006565,Châu Mai,1990-04-30,Nam,16106898,2008-04-25,,D001
E006566,Cô Lan Trần,1998-10-12,Nữ,16106898,2016-10-07,,D001
E006567,An Thế Trần,1991-07-27,Nam,16106898,2009-07-22,2011-10-06,D001
E006568,Tú Trần,1982-07-13,Nam,16106898,2000-07-08,,D001
E006569,Quý ông Tùng Dương,1983-01-02,Nữ,16106898,2000-12-28,,D001
E006570,Bảo Mai Dương,1980-11-25,Nữ,16106898,1998-11-21,,D001
E006571,Khoa Bùi,1988-06-16,Nam,16106898,2006-06-12,2011-11-11,D001
E006572,Bà Vi Nguyễn,1992-10-25,Nam,16106898,2010-10-21,,D001
E006573,Cô Hà Bùi,1994-12-27,Nam,16106898,2012-12-22,,D001
E006574,Nhật Hải Đặng,1988-09-03,Nam,16106898,2006-08-30,,D001
E006575,Nhật Bảo Nguyễn,1989-09-11,Nữ,16106898,2007-09-07,,D001
E006576,Hải Lê,1996-06-01,Nữ,16106898,2014-05-28,,D001
E006577,Lâm Mai Mai,1991-08-21,Nữ,16106898,2009-08-16,2020-10-11,D001
E006578,Cô Yến Lê,1987-12-31,Nam,16106898,2005-12-26,2013-11-07,D001
E006579,Khoa Dương,1983-01-15,Nữ,16106898,2001-01-10,2005-06-01,D001
E006580,Khoa Phạm,1990-10-13,Nam,16106898,2008-10-08,,D001
E006581,Hạnh Bùi,1994-07-28,Nam,16106898,2012-07-23,,D001
E006582,Ông Hưng Mai,2001-07-02,Nữ,16106898,2019-06-28,,D001
E006583,Bà Lan Phạm,1998-08-04,Nam,16106898,2016-07-30,,D001
E006584,Ánh Nguyễn,1997-01-13,Nam,16106898,2015-01-09,,D001
E006585,Anh Thành Mai,1981-01-22,Nam,16106898,1999-01-18,2024-11-18,D001
E006586,Nam Lê,1991-03-06,Nam,16106898,2009-03-01,,D001
E006587,Cô Khoa Đặng,1988-10-09,Nam,16106898,2006-10-05,2008-06-06,D001
E006588,Châu Thế Vũ,1990-04-07,Nữ,16106898,2008-04-02,,D001
E006589,Thành Dương,1999-09-22,Nam,16106898,2017-09-17,,D001
E006590,Kim Hải Hoàng,1987-08-08,Nam,16106898,2005-08-03,2014-10-31,D001
E006591,Duyên Lê,1987-06-04,Nữ,16106898,2005-05-30,,D001
E006592,Quý cô Xuân Đặng,1979-10-07,Nam,16106898,1997-10-02,,D001
E006593,Bà Phương Phạm,1993-08-14,Nữ,16106898,2011-08-10,2015-03-26,D001
E006594,Anh Trọng Vũ,1984-08-10,Nam,16106898,2002-08-06,,D001
E006595,Lâm Hải Phạm,1994-09-11,Nữ,16106898,2012-09-06,,D001
E006596,Chi Bùi,2004-10-03,Nam,16106898,2022-09-29,,D001
E006597,Quý cô Lâm Phạm,1996-12-06,Nữ,16106898,2014-12-02,2016-02-15,D001
E006598,Thành Thế Nguyễn,1997-07-21,Nữ,16106898,2015-07-17,2020-04-03,D001
E006599,Vũ Vũ,1990-08-26,Nữ,16106898,2008-08-21,,D001
E006600,Dũng Trí Mai,1989-03-14,Nam,16106898,2007-03-10,,D001
E006601,Huy Văn Dương,2001-06-25,Nam,16106898,2019-06-21,,D001
E006602,Xuân Bùi,1983-12-29,Nam,16106898,2001-12-24,2013-04-17,D001
E006603,Vi Dương,1982-08-26,Nam,16106898,2000-08-21,,D001
E006604,Quý cô Chi Đặng,1986-07-14,Nữ,16106898,2004-07-09,2012-03-16,D001
E006605,Nhật Hải Dương,2000-08-13,Nữ,16106898,2018-08-09,2019-04-06,D001
E006606,Vũ Phạm,1984-11-07,Nam,16106898,2002-11-03,,D001
E006607,Ông Nhiên Phạm,1992-07-15,Nam,16106898,2010-07-11,2015-09-14,D001
E006608,Kim Mai Bảo Nguyễn,2006-09-13,Nam,16106898,2024-09-08,,D001
E006609,Nhật Hữu Nguyễn,1992-07-28,Nữ,16106898,2010-07-24,,D001
E006610,Lan Hoàng,1986-01-07,Nữ,16106898,2004-01-03,2024-10-08,D001
E006611,Bảo Nguyễn,2002-06-23,Nữ,16106898,2020-06-18,,D001
E006612,Quý ông Châu Nguyễn,1985-09-19,Nữ,16106898,2003-09-15,,D001
E006613,Cô Hồng Phạm,1981-07-30,Nữ,16106898,1999-07-26,2002-04-03,D001
E006614,Hải Xuân Vũ,1983-01-15,Nam,16106898,2001-01-10,,D001
E006615,Hưng Đặng,1991-01-01,Nữ,16106898,2008-12-27,2014-10-13,D001
E006616,Quý ông Khoa Bùi,1988-04-11,Nữ,16106898,2006-04-07,,D001
E006617,Cô Thảo Hoàng,1996-09-26,Nam,16106898,2014-09-22,,D001
E006618,Khoa Dương,1991-11-13,Nam,16106898,2009-11-08,,D001
E006619,Anh Thế Trần,1996-07-03,Nữ,16106898,2014-06-29,,D001
E006620,Phúc Bảo Vũ,2000-07-05,Nam,16106898,2018-07-01,,D001
E006621,Lâm Đặng,1986-06-23,Nữ,16106898,2004-06-18,,D001
E006622,Vũ Lê,1993-10-19,Nam,16106898,2011-10-15,2013-07-21,D001
E006623,Nhật Vũ,1998-09-14,Nam,16106898,2016-09-09,,D001
E006624,Quang Đặng,1981-09-17,Nam,16106898,1999-09-13,2001-03-20,D001
E006625,Quý cô Lâm Nguyễn,1989-10-27,Nam,16106898,2007-10-23,,D001
E006626,Bà Thảo Đặng,1983-06-22,Nữ,16106898,2001-06-17,,D001
E006627,Bà Bảo Phạm,1986-11-10,Nữ,16106898,2004-11-05,,D001
E006628,Nhật Văn Trần,1998-01-25,Nam,16106898,2016-01-21,2024-02-17,D001
E006629,Ông Trọng Lê,1993-11-08,Nam,16106898,2011-11-04,,D001
E006630,Bà Yến Lê,1985-08-07,Nữ,16106898,2003-08-03,,D001
E006631,Kim Dương,1994-08-02,Nữ,16106898,2012-07-28,,D001
E006632,Bảo Thị Mai,1990-11-09,Nam,16106898,2008-11-04,,D001
E006633,Mai Đặng,1997-06-24,Nam,16106898,2015-06-20,,D001
E006634,Hạnh Tấn Dương,1996-05-24,Nam,16106898,2014-05-20,,D001
E006635,Lâm Hoàng,2001-08-20,Nam,16106898,2019-08-16,,D001
E006636,Bà Bảo Mai,1995-03-18,Nữ,16106898,2013-03-13,,D001
E006637,Anh Dũng Mai,1982-07-26,Nam,16106898,2000-07-21,,D001
E006638,Chi Lê,1982-02-02,Nữ,16106898,2000-01-29,,D001
E006639,Bảo Bùi,2001-06-08,Nữ,16106898,2019-06-04,,D001
E006640,Hoàng Hữu Lê,1986-02-09,Nam,16106898,2004-02-05,,D001
E006641,Bảo Nguyễn,1985-06-12,Nữ,16106898,2003-06-08,,D001
E006642,Chi Bùi,2004-05-28,Nam,16106898,2022-05-24,,D001
E006643,Phương Bùi,1992-11-16,Nam,16106898,2010-11-12,,D001
E006644,Hà Hoàng,2005-05-01,Nam,16106898,2023-04-27,,D001
E006645,Vi Lê,1998-12-11,Nam,16106898,2016-12-06,2018-06-11,D001
E006646,Phương Hoàng,1987-05-14,Nữ,16106898,2005-05-09,2019-06-28,D001
E006647,Cô Bảo Dương,1997-06-30,Nam,16106898,2015-06-26,,D001
E006648,Hồng Trần,1995-09-28,Nữ,16106898,2013-09-23,,D001
E006649,Khoa Quang Đặng,1995-10-29,Nữ,16106898,2013-10-24,2023-03-31,D001
E006650,Huy Vũ,1988-03-06,Nữ,16106898,2006-03-02,2024-01-24,D001
E006651,An Đức Mai,2000-03-01,Nam,16106898,2018-02-25,2022-09-02,D001
E006652,Nhật Nguyễn,1984-03-28,Nam,16106898,2002-03-24,,D001
E006653,Chị Mai Nguyễn,2000-01-29,Nam,16106898,2018-01-24,,D001
E006654,Chị Khoa Trần,2004-12-22,Nữ,16106898,2022-12-18,,D001
E006655,Quý cô Hà Vũ,1988-04-28,Nữ,16106898,2006-04-24,,D001
E006656,Quý cô Khoa Bùi,1987-05-30,Nữ,16106898,2005-05-25,,D001
E006657,Quý cô Mai Bùi,1998-12-16,Nữ,16106898,2016-12-11,,D001
E006658,Linh Dương,1998-03-18,Nữ,16106898,2016-03-13,,D001
E006659,Hồng Hoàng,1992-07-13,Nữ,16106898,2010-07-09,,D001
E006660,Bảo Trí Nguyễn,1980-08-14,Nam,16106898,1998-08-10,2022-11-24,D001
E006661,Thành Dương,1995-02-16,Nam,16106898,2013-02-11,,D001
E006662,Quang Xuân Lê,2000-10-05,Nam,16106898,2018-10-01,,D001
E006663,Ông Minh Hoàng,1986-11-28,Nữ,16106898,2004-11-23,,D001
E006664,Bảo Bảo Nguyễn,1981-06-22,Nam,16106898,1999-06-18,,D001
E006665,Chị Hà Nguyễn,1994-01-05,Nam,16106898,2012-01-01,,D001
E006666,Chị Yến Dương,1988-11-20,Nữ,16106898,2006-11-16,,D001
E006667,Hạnh Trần,2002-06-23,Nam,16106898,2020-06-18,,D001
E006668,Nhiên Trần,1994-10-28,Nữ,16106898,2012-10-23,,D001
E006669,Phúc Thị Trần,1981-01-02,Nam,16106898,1998-12-29,,D001
E006670,Huy Văn Trần,2000-06-01,Nam,16106898,2018-05-28,2020-07-03,D001
E006671,Hà Phạm,1986-09-04,Nam,16106898,2004-08-30,,D001
E006672,Mai Lê,1991-09-29,Nam,16106898,2009-09-24,,D001
E006673,Nhật Hoàng Bùi,1989-04-29,Nam,16106898,2007-04-25,,D001
E006674,Hồng Đặng,2002-11-21,Nữ,16106898,2020-11-16,,D001
E006675,Hạnh Mai Bảo Mai,2006-04-12,Nam,16106898,2024-04-07,,D001
E006676,Bảo Mai,1995-06-04,Nam,16106898,2013-05-30,2022-09-15,D001
E006677,Bảo Xuân Hoàng,2005-05-15,Nam,16106898,2023-05-11,,D001
E006678,Quý ông Huy Mai,1980-04-25,Nam,16106898,1998-04-21,,D001
E006679,Quý cô Yến Vũ,1990-03-20,Nam,16106898,2008-03-15,2014-07-24,D001
E006680,Thành Bùi,1980-04-13,Nữ,16106898,1998-04-09,2002-02-20,D001
E006681,Châu Hữu Dương,2006-06-18,Nam,16106898,2024-06-13,,D001
E006682,Cô Xuân Nguyễn,2002-07-17,Nữ,16106898,2020-07-12,,D001
E006683,Huy Tấn Vũ,1991-01-11,Nam,16106898,2009-01-06,2021-12-03,D001
E006684,Phương Hải Phạm,1985-04-11,Nữ,16106898,2003-04-07,2020-09-21,D001
E006685,Kim Vũ,2001-05-29,Nam,16106898,2019-05-25,,D001
E006686,Quang Đức Vũ,2000-08-15,Nữ,16106898,2018-08-11,,D001
E006687,Trọng Nguyễn,2003-11-05,Nam,16106898,2021-10-31,,D001
E006688,Thành Đức Nguyễn,1995-12-08,Nam,16106898,2013-12-03,,D001
E006689,Nhật Văn Đặng,1993-11-18,Nữ,16106898,2011-11-14,2021-02-18,D001
E006690,Vũ Đặng,2001-09-09,Nữ,16106898,2019-09-05,,D001
E006691,Bác Bảo Phạm,1988-09-06,Nam,16106898,2006-09-02,,D001
E006692,Hạnh Mai Bảo Trần,2003-06-17,Nam,16106898,2021-06-12,,D001
E006693,Cô Ngọc Phạm,1998-04-23,Nữ,16106898,2016-04-18,,D001
E006694,Quý cô Hải Hoàng,1981-09-01,Nam,16106898,1999-08-28,,D001
E006695,Cô Nhật Đặng,1997-01-21,Nữ,16106898,2015-01-17,2019-01-29,D001
E006696,Bảo Mai Phạm,1985-01-21,Nữ,16106898,2003-01-17,,D001
E006697,Anh Dương,1992-01-20,Nữ,16106898,2010-01-15,2019-03-22,D001
E006698,Ông Tú Nguyễn,1981-03-07,Nam,16106898,1999-03-03,,D001
E006699,Chị Yến Lê,2006-10-16,Nam,16106898,2024-10-11,,D001
E006700,An Hải Lê,1989-05-13,Nam,16106898,2007-05-09,,D001
E006701,Nhật Vũ,2004-03-04,Nữ,16106898,2022-02-28,,D001
E006702,Chi Trần,2003-12-07,Nữ,16106898,2021-12-02,2024-08-27,D001
E006703,Bà Hà Hoàng,1990-04-12,Nam,16106898,2008-04-07,2010-08-17,D001
E006704,Linh Phạm,1994-11-12,Nam,16106898,2012-11-07,,D001
E006705,Anh Tấn Vũ,1982-01-11,Nữ,16106898,2000-01-07,,D001
E006706,Anh Anh Hoàng,2006-10-09,Nam,16106898,2024-10-04,,D001
E006707,Thành Mai Bảo Phạm,2002-10-31,Nữ,16106898,2020-10-26,,D001
E006708,Linh Đặng,1992-01-24,Nam,16106898,2010-01-19,2016-05-19,D001
E006709,Thành Thị Dương,1987-12-24,Nam,16106898,2005-12-19,,D001
E006710,Kim Lê,2004-02-20,Nam,16106898,2022-02-15,2023-03-24,D001
E006711,Châu Hoàng,1985-09-08,Nam,16106898,2003-09-04,2020-02-02,D001
E006712,Kim Bảo Bùi,2001-12-23,Nữ,16106898,2019-12-19,,D001
E006713,Quý cô Khoa Đặng,1983-01-18,Nữ,16106898,2001-01-13,,D001
E006714,Quý cô Thành Trần,1988-05-23,Nữ,16106898,2006-05-19,2018-06-08,D001
E006715,Tùng Mai,1988-04-28,Nam,16106898,2006-04-24,,D001
E006716,Dương Phạm,1991-11-10,Nữ,16106898,2009-11-05,,D001
E006717,Quý cô Nhật Mai,2004-03-28,Nam,16106898,2022-03-24,,D001
E006718,Nhật Đức Lê,1987-12-16,Nam,16106898,2005-12-11,,D001
E006719,Nam Văn Phạm,2000-04-29,Nữ,16106898,2018-04-25,,D001
E006720,Nam Dương,2004-12-23,Nữ,16106898,2022-12-19,,D001
E006721,Chị Nhật Dương,2003-09-18,Nam,16106898,2021-09-13,,D001
E006722,Khoa Đặng,2005-11-08,Nữ,16106898,2023-11-04,,D001
E006723,Chi Trần,1984-02-07,Nữ,16106898,2002-02-02,,D001
E006724,Bà Xuân Lê,1997-01-16,Nam,16106898,2015-01-12,,D001
E006725,Kim Mai,2001-12-31,Nam,16106898,2019-12-27,,D001
E006726,Huy Mai,1980-11-09,Nữ,16106898,1998-11-05,,D001
E006727,Thành Thế Trần,1992-08-24,Nữ,16106898,2010-08-20,,D001
E006728,Nam Hoàng,1985-11-15,Nữ,16106898,2003-11-11,,D001
E006729,Cô Bảo Bùi,2006-01-08,Nữ,16106898,2024-01-04,,D001
E006730,Tùng Tấn Mai,1989-06-28,Nữ,16106898,2007-06-24,2021-11-17,D001
E006731,Phương Vũ,1989-04-26,Nữ,16106898,2007-04-22,,D001
E006732,Chị Nhật Lê,1992-10-20,Nữ,16106898,2010-10-16,,D001
E006733,Quý cô Duyên Trần,1997-12-26,Nữ,16106898,2015-12-22,,D001
E006734,Phúc Hoàng,1994-10-31,Nam,16106898,2012-10-26,,D001
E006735,Vũ Bùi,1981-11-20,Nữ,16106898,1999-11-16,,D001
E006736,Quý ông Hoàng Lê,1984-01-09,Nữ,16106898,2002-01-04,,D001
E006737,Quý cô Nhật Đặng,1984-07-04,Nam,16106898,2002-06-30,2017-12-30,D001
E006738,Bảo Hữu Nguyễn,1992-05-08,Nam,16106898,2010-05-04,,D001
E006739,Lan Vũ,2000-05-20,Nữ,16106898,2018-05-16,,D001
E006740,Cô Hạnh Lê,1996-04-25,Nam,16106898,2014-04-21,2020-06-11,D001
E006741,Minh Đặng,2006-01-25,Nam,16106898,2024-01-21,,D001
E006742,Châu Bảo Hoàng,1989-03-16,Nam,16106898,2007-03-12,2008-04-19,D001
E006743,Minh Mai,1994-03-28,Nữ,16106898,2012-03-23,,D001
E006744,Anh Trọng Phạm,2001-07-15,Nam,16106898,2019-07-11,,D001
E006745,Phương Nguyễn,2002-09-08,Nữ,16106898,2020-09-03,,D001
E006746,Vũ Đức Trần,1999-08-26,Nữ,16106898,2017-08-21,,D001
E006747,Yến Đặng,1986-11-22,Nữ,16106898,2004-11-17,,D001
E006748,Chị Hải Vũ,1989-11-27,Nam,16106898,2007-11-23,2022-04-12,D001
E006749,Anh Khoa Vũ,1980-12-25,Nữ,16106898,1998-12-21,2021-01-06,D001
E006750,Hải Xuân Dương,2004-11-23,Nam,16106898,2022-11-19,,D001
E006751,Bác Thành Nguyễn,1998-03-18,Nữ,16106898,2016-03-13,,D001
E006752,Khoa Hoàng,1990-10-16,Nữ,16106898,2008-10-11,,D001
E006753,Cô Dương Phạm,1994-08-29,Nữ,16106898,2012-08-24,,D001
E006754,Hoàng Đức Nguyễn,1993-03-26,Nữ,16106898,2011-03-22,,D001
E006755,Hạnh Bùi,1979-07-18,Nam,16106898,1997-07-13,2007-11-28,D001
E006756,Khoa Thế Bùi,2000-09-30,Nam,16106898,2018-09-26,,D001
E006757,Quý cô Lâm Lê,2003-08-24,Nữ,16106898,2021-08-19,,D001
E006758,Nhật Mai Dương,1996-07-20,Nam,16106898,2014-07-16,,D001
E006759,Chị Vi Mai,1989-09-20,Nữ,16106898,2007-09-16,,D001
E006760,An Văn Nguyễn,2001-06-29,Nữ,16106898,2019-06-25,,D001
E006761,Bà Vân Nguyễn,1996-12-02,Nữ,16106898,2014-11-28,,D001
E006762,Vũ Mai Vũ,1980-04-12,Nữ,16106898,1998-04-08,,D001
E006763,Quý cô Duyên Phạm,1979-02-26,Nam,16106898,1997-02-21,2015-06-02,D001
E006764,Cô Phương Vũ,1983-04-12,Nam,16106898,2001-04-07,2021-07-11,D001
E006765,Phúc Xuân Lê,1981-04-03,Nữ,16106898,1999-03-30,1999-10-23,D001
E006766,Bà Hương Phạm,1990-05-20,Nam,16106898,2008-05-15,2021-10-13,D001
E006767,Kim Vũ,2001-07-27,Nam,16106898,2019-07-23,,D001
E006768,Chị Khoa Vũ,2001-05-11,Nam,16106898,2019-05-07,,D001
E006769,Quý cô Kim Mai,1985-02-16,Nam,16106898,2003-02-12,,D001
E006770,Vũ Trí Vũ,2006-12-02,Nam,16106898,2024-11-27,,D001
E006771,Quý ông Phúc Bùi,1989-07-02,Nữ,16106898,2007-06-28,,D001
E006772,Quý ông Anh Vũ,1980-08-05,Nam,16106898,1998-08-01,,D001
E006773,Dương Lê,1993-08-15,Nữ,16106898,2011-08-11,,D001
E006774,Quang Mai Hoàng,1993-03-14,Nam,16106898,2011-03-10,,D001
E006775,Thành Phạm,1983-12-20,Nam,16106898,2001-12-15,,D001
E006776,Khoa Mai Hoàng,1999-04-11,Nam,16106898,2017-04-06,,D001
E006777,Nam Xuân Mai,1987-07-21,Nữ,16106898,2005-07-16,2011-09-15,D001
E006778,Bác Nam Hoàng,1993-11-01,Nam,16106898,2011-10-28,,D001
E006779,Hải Phạm,1983-08-19,Nữ,16106898,2001-08-14,2012-11-03,D001
E006780,Bà Kim Nguyễn,1992-05-31,Nam,16106898,2010-05-27,,D001
E006781,Quý cô Hải Vũ,1998-05-04,Nữ,16106898,2016-04-29,,D001
E006782,Dương Mai,1990-08-27,Nam,16106898,2008-08-22,,D001
E006783,Quý cô Hải Dương,2001-05-16,Nữ,16106898,2019-05-12,,D001
E006784,Quang Văn Đặng,1998-10-27,Nam,16106898,2016-10-22,,D001
E006785,Hà Lê,2005-04-03,Nữ,16106898,2023-03-30,,D001
E006786,Bà Linh Bùi,1984-11-09,Nữ,16106898,2002-11-05,,D001
E006787,Bà Thành Trần,1993-02-16,Nam,16106898,2011-02-12,,D001
E006788,Nhật Mai Lê,1985-07-07,Nữ,16106898,2003-07-03,,D001
E006789,Lâm Vũ,1995-04-11,Nữ,16106898,2013-04-06,,D001
E006790,Hương Vũ,1981-06-05,Nữ,16106898,1999-06-01,2009-12-03,D001
E006791,Ngọc Bùi,2001-11-23,Nữ,16106898,2019-11-19,,D001
E006792,Anh Huy Phạm,2003-05-17,Nữ,16106898,2021-05-12,,D001
E006793,Hưng Đức Hoàng,1979-04-02,Nam,16106898,1997-03-28,2009-11-15,D001
E006794,Tùng Phạm,1999-12-30,Nữ,16106898,2017-12-25,,D001
E006795,Xuân Vũ,1985-07-26,Nữ,16106898,2003-07-22,2012-12-14,D001
E006796,Chị Hương Dương,1984-03-02,Nam,16106898,2002-02-26,2022-01-13,D001
E006797,Dũng Thế Đặng,1999-11-18,Nam,16106898,2017-11-13,,D001
E006798,Bà Lan Đặng,1990-12-03,Nam,16106898,2008-11-28,,D001
E006799,Châu Đức Dương,1985-11-11,Nam,16106898,2003-11-07,,D001
E006800,Quý cô Khoa Vũ,1988-12-05,Nữ,16106898,2006-12-01,2021-11-28,D001
E006801,Thành Trí Vũ,2001-06-28,Nam,16106898,2019-06-24,,D001
E006802,Xuân Dương,2000-05-16,Nam,16106898,2018-05-12,,D001
E006803,Cô Phương Bùi,1987-12-13,Nam,16106898,2005-12-08,,D001
E006804,Kim Hoàng Mai,1986-11-05,Nam,16106898,2004-10-31,,D001
E006805,Quý ông Minh Mai,1998-03-01,Nam,16106898,2016-02-25,2024-04-15,D001
E006806,Chi Lê,1993-10-27,Nam,16106898,2011-10-23,2022-05-27,D001
E006807,Trung Nguyễn,1992-03-15,Nam,16106898,2010-03-11,,D001
E006808,Phương Hoàng Trần,2004-08-30,Nam,16106898,2022-08-26,,D001
E006809,Anh Khoa Vũ,2001-12-25,Nam,16106898,2019-12-21,,D001
E006810,Bác Nam Lê,1979-09-04,Nam,16106898,1997-08-30,1997-12-15,D001
E006811,Quý cô Nhật Vũ,2003-09-10,Nữ,16106898,2021-09-05,,D001
E006812,Châu Thị Vũ,1986-04-19,Nam,16106898,2004-04-14,,D001
E006813,Bảo Xuân Trần,1995-03-11,Nữ,16106898,2013-03-06,,D001
E006814,Nhiên Mai,1983-09-17,Nữ,16106898,2001-09-12,,D001
E006815,Thành Mai Phạm,1999-01-14,Nữ,16106898,2017-01-09,,D001
E006816,Chị Kim Hoàng,1997-03-25,Nữ,16106898,2015-03-21,2024-10-04,D001
E006817,Quý cô Ngọc Vũ,2006-01-11,Nữ,16106898,2024-01-07,,D001
E006818,Nhật Dương,1984-08-07,Nam,16106898,2002-08-03,,D001
E006819,Cô Kim Mai,1981-09-24,Nữ,16106898,1999-09-20,2022-08-03,D001
E006820,Bà Nhật Vũ,1986-02-16,Nữ,16106898,2004-02-12,,D001
E006821,Ông Hoàng Mai,1999-04-05,Nữ,16106898,2017-03-31,,D001
E006822,Bảo Trí Phạm,2006-06-21,Nữ,16106898,2024-06-16,,D001
E006823,Kim Dương,1988-07-13,Nam,16106898,2006-07-09,,D001
E006824,Hoàng Đặng,2004-07-10,Nữ,16106898,2022-07-06,2022-10-05,D001
E006825,Quý ông Anh Nguyễn,2000-11-03,Nam,16106898,2018-10-30,,D001
E006826,Bà Thành Dương,1988-07-14,Nữ,16106898,2006-07-10,,D001
E006827,Khoa Xuân Dương,1989-02-22,Nữ,16106898,2007-02-18,,D001
E006828,Hà Quang Vũ,1998-02-17,Nữ,16106898,2016-02-13,2017-01-11,D001
E006829,Hương Trần,1993-04-20,Nam,16106898,2011-04-16,,D001
E006830,Kim Mai Dương,1979-08-14,Nữ,16106898,1997-08-09,,D001
E006831,Quý cô Hải Đặng,1981-02-14,Nữ,16106898,1999-02-10,,D001
E006832,Tùng Bùi,2003-12-15,Nữ,16106898,2021-12-10,,D001
E006833,Ông Dũng Lê,1980-02-03,Nữ,16106898,1998-01-29,,D001
E006834,Bảo Đặng,1982-09-27,Nam,16106898,2000-09-22,2001-09-25,D001
E006835,Dương Trần,1982-04-14,Nam,16106898,2000-04-09,,D001
E006836,Tú Dương,1987-08-11,Nam,16106898,2005-08-06,,D001
E006837,Cô Chi Bùi,2002-05-13,Nữ,16106898,2020-05-08,,D001
E006838,Hải Tấn Vũ,1987-04-04,Nữ,16106898,2005-03-30,,D001
E006839,Huy Phạm,2004-05-12,Nữ,16106898,2022-05-08,,D001
E006840,Cô Khoa Phạm,2002-08-07,Nam,16106898,2020-08-02,,D001
E006841,Lâm Thế Phạm,2000-10-20,Nữ,16106898,2018-10-16,,D001
E006842,Ngọc Bùi,1985-05-08,Nam,16106898,2003-05-04,,D001
E006843,Mai Bùi,1984-02-08,Nam,16106898,2002-02-03,,D001
